,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
0,atomic-sweep-25,32416,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,0.033960990607738495,204,0.501991331577301,22,0.034223996102809906,39,-0.0036824902053922415,39,1.0,1,1.0,1.0,0.004464285913854837,1.0,0.0625,0,0.9372384548187256,1,1,1,1
1,easy-sweep-24,54838,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,1.0356643320719172e-09,499,0.5096818208694458,17,1.0356643320719172e-09,99,-0.03790648654103279,97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
2,drawn-sweep-19,57489,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,6.257138696064146e-10,499,0.5097275972366333,13,6.257138696064146e-10,99,-0.03790648654103279,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
3,glorious-sweep-18,28300,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,2.0929049604490046e-09,499,0.5134813189506531,56,2.1252695159290624e-09,99,-0.03790648281574249,95,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
4,young-sweep-17,32389,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,0.04800540953874588,63,0.4968642592430115,9,0.05475081130862236,7,0.01684432476758957,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
5,faithful-sweep-16,67995,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,0.03418288752436638,152,0.9892423748970032,9,0.03418392688035965,29,-0.0037225596606731415,29,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
6,deep-sweep-15,30924,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,0.035747576504945755,89,0.5019454956054688,10,0.034456394612789154,17,-0.0034500916954129934,17,1.0,1,1.0,0.25,0.0,1.0,0.0,0,0.0041841003112494946,1,1,1,1
7,hearty-sweep-14,88387,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,8.630535730524969e-10,499,0.505836546421051,0,8.738417767162332e-10,99,-0.03790648654103279,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
8,misunderstood-sweep-13,57661,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,0.04633190110325813,63,0.4975051283836365,3,0.04946879670023918,7,0.01156231015920639,7,1.0,1,1.0,0.75,0.08737864345312119,1.0,0.06796116381883621,0,0.43096232414245605,0,0,0,0
9,volcanic-sweep-12,91195,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,15,0.03635677695274353,50,0.5018997192382812,8,0.035264819860458374,9,-0.002641666680574417,9,1.0,1,1.0,1.0,0.008438818156719208,0.9999998807907104,0.06329113245010376,0,0.9916317462921143,0,0,0,0
