,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
13,logical-sweep-20,5748,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,10,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.019700506702065468,399,0.9961089491844177,17,0.02057121880352497,63,-0.01733526773750782,63,1.0,0,1,1.0,0.800000011920929,0.738095223903656,0,1.0,0.05882352963089943,0,0.4900398552417755,0,0,0,0,0
14,summer-sweep-18,64,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.020014334470033646,478,0.9961089491844177,103,0.022051392123103142,162,-0.01585509441792965,162,1.0,0,1,1.0,0.800000011920929,1.0,0,1.0,0.032258063554763794,0,0.4940239191055298,0,0,0,0,0
15,zany-sweep-14,982,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02135663479566574,113,0.9944066405296326,19,0.02162250131368637,23,-0.01628398522734642,23,1.0,0,1,1.0,0.800000011920929,0.6029411554336548,0,1.0,0.032258063554763794,0,0.4940239191055298,0,0,0,0,0
16,lively-sweep-13,64,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.020545292645692825,163,0.9948930144309998,8,0.023643657565116882,9,-0.014262828975915909,9,1.0,0,1,1.0,0.800000011920929,0.9333333969116211,0,1.0,0.025423727929592133,0,0.4900398552417755,0,0,0,0,0
17,atomic-sweep-12,64,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,10,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.04460471123456955,16,0.9922178983688354,0,0.049798205494880676,2,0.011891718953847885,2,0.0,0,0,0.0,0.0,0.0,0,1.0,0.040816325694322586,0,0.19521912932395935,0,0,0,0,0
18,misunderstood-sweep-11,42,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02064521610736847,240,0.9958657622337341,8,0.02298647165298462,23,-0.014920014888048172,23,1.0,0,1,1.0,0.800000011920929,0.698113203048706,0,1.0,0.019999999552965164,0,0.4621514081954956,0,0,0,0,0
19,efficient-sweep-10,42,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.022488174960017204,250,0.9922482967376709,33,0.027667537331581116,26,-0.010238949209451675,26,0.0,0,1,0.0,0.800000011920929,0.5833333730697632,0,1.0,0.010526316240429878,0,0.3784860670566559,0,0,0,0,0
20,swift-sweep-9,64,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02000279724597931,497,0.9961089491844177,103,0.02205139398574829,162,-0.0158550925552845,162,1.0,0,1,1.0,0.800000011920929,1.0,0,1.0,0.032258063554763794,0,0.4940239191055298,0,0,0,0,0
21,fearless-sweep-8,982,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.019059423357248306,463,0.9961089491844177,72,0.01940162666141987,138,-0.018504859879612923,138,1.0,0,1,1.0,0.800000011920929,0.6029411554336548,0,1.0,0.032258063554763794,0,0.4940239191055298,0,0,0,0,0
22,clear-sweep-7,5748,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.023459486663341522,151,0.9961089491844177,16,0.02275756746530533,17,-0.015148919075727463,17,1.0,0,1,1.0,0.800000011920929,1.0,0,1.0,0.03846153989434242,0,0.8207171559333801,0,0,0,0,0
23,chocolate-sweep-6,982,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,10,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02143760956823826,194,0.9961089491844177,9,0.021500030532479286,15,-0.016406456008553505,15,1.0,0,1,1.0,0.800000011920929,0.5918367505073547,0,1.0,0.04545454680919647,0,0.4940239191055298,0,0,0,0,0
24,cosmic-sweep-5,42,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02064521797001362,240,0.9958657622337341,8,0.02298647351562977,23,-0.014920013025403023,23,1.0,0,1,1.0,0.800000011920929,0.698113203048706,0,1.0,0.019999999552965164,0,0.4621514081954956,0,0,0,0,0
25,laced-sweep-4,64,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.020893467590212822,194,0.994011402130127,13,0.022810952737927437,13,-0.015095533803105354,13,1.0,0,1,1.0,0.800000011920929,0.8166667222976685,0,1.0,0.032258063554763794,0,0.5458167195320129,0,0,0,0,0
26,light-sweep-3,5748,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,10,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.022493895143270493,259,0.9930082559585571,32,0.023406818509101868,26,-0.014499668031930923,26,1.0,0,1,1.0,0.800000011920929,1.0,0,1.0,0.5,0,0.4940239191055298,0,0,0,0,0
27,wild-sweep-2,5748,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02345948852598667,151,0.9961089491844177,16,0.02275756560266018,17,-0.015148920938372612,17,1.0,0,1,1.0,0.800000011920929,1.0,0,1.0,0.03846153989434242,0,0.8207171559333801,0,0,0,0,0
28,comfy-sweep-1,23567,8,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01904684491455555,389,0.9961089491844177,18,0.019333384931087494,183,-0.018573101609945297,183,1.0,0,1,1.0,0.800000011920929,0.8833333849906921,0,1.0,0.1111111119389534,0,0.49800798296928406,0,0,0,0,0
