,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
0,divine-sweep-268,27365,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.019828079268336296,276,0.9943154454231262,46,0.02212582156062126,36,-0.01578066498041153,36,1.0,1,1.0,0.800000011920929,0.8412699103355408,1.0,0.01587301678955555,0,0.4023904502391815,0.0,0.0,0.0,0.0
1,gallant-sweep-267,29623,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.019668886438012123,384,0.9947410225868225,13,0.02173936739563942,54,-0.01616711914539337,54,1.0,1,1.0,0.800000011920929,0.8666667342185974,1.0,0.036036036908626556,0,0.4940239191055298,0.0,0.0,0.0,0.0
2,curious-sweep-266,62270,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02034619078040123,202,0.9951058030128479,6,0.021902410313487053,20,-0.016004076227545738,20,1.0,1,1.0,0.800000011920929,0.46666669845581055,1.0,0.025641027837991714,0,0.4741035997867584,0.0,0.0,0.0,0.0
3,treasured-sweep-265,43901,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02090350352227688,205,0.994437038898468,16,0.022718217223882675,16,-0.015188269317150116,16,1.0,1,1.0,0.800000011920929,0.521276593208313,1.0,0.032258063554763794,0,0.5537848472595215,0.0,0.0,0.0,0.0
4,sweet-sweep-264,33894,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.020434150472283363,277,0.9961089491844177,23,0.020460903644561768,37,-0.017445582896471024,37,1.0,1,1.0,0.800000011920929,0.8833333849906921,1.0,0.032258063554763794,0,0.5298804640769958,0.0,0.0,0.0,0.0
5,quiet-sweep-263,29229,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01958356611430645,461,0.9961089491844177,44,0.019366582855582237,106,-0.018539903685450554,106,1.0,1,1.0,0.800000011920929,0.8333333134651184,1.0,0.032258063554763794,0,0.5657370686531067,0.0,0.0,0.0,0.0
6,smooth-sweep-262,9550,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02055518887937069,198,0.993950605392456,14,0.023101812228560448,14,-0.014804674312472343,14,1.0,1,1.0,0.800000011920929,0.6296296119689941,1.0,0.02500000223517418,0,0.4900398552417755,0.0,0.0,0.0,0.0
7,lucky-sweep-261,12753,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01942743919789791,474,0.9961089491844177,99,0.01957990601658821,126,-0.01832658052444458,126,1.0,1,1.0,0.800000011920929,0.7500000596046448,1.0,0.032258063554763794,0,0.4940239191055298,0.0,0.0,0.0,0.0
8,splendid-sweep-260,9017,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01952693611383438,486,0.9961089491844177,55,0.01924731768667698,126,-0.018659168854355812,126,1.0,1,1.0,1.0,0.9193547964096069,1.0,0.032258063554763794,0,0.4940239191055298,0.0,0.0,0.0,0.0
9,neat-sweep-259,94003,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02018381655216217,251,0.9946498274803162,11,0.021777091547846794,25,-0.016129394993185997,25,1.0,1,1.0,0.800000011920929,0.5684210658073425,1.0,0.019607843831181526,0,0.48605579137802124,0.0,0.0,0.0,0.0
10,sage-sweep-258,23529,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02066054567694664,261,0.9951058030128479,28,0.02127833664417267,28,-0.016628149896860123,28,1.0,1,1.0,0.800000011920929,0.44680848717689514,1.0,0.0267857164144516,0,0.4780876636505127,0.0,0.0,0.0,0.0
11,glorious-sweep-257,88872,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.019590822979807854,434,0.9948626160621643,62,0.021883724257349968,63,-0.016022762283682823,63,1.0,1,1.0,0.800000011920929,0.6805555820465088,1.0,0.0267857164144516,0,0.4900398552417755,0.0,0.0,0.0,0.0
12,effortless-sweep-256,81133,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.020879583433270454,181,0.9937378168106079,5,0.02441311441361904,12,-0.01349337212741375,12,1.0,1,1.0,0.800000011920929,0.39361700415611267,1.0,0.02752293460071087,0,0.4900398552417755,0.0,0.0,0.0,0.0
13,silvery-sweep-255,1183,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.020777234807610512,211,0.993950605392456,37,0.023060554638504982,28,-0.01484593190252781,28,1.0,1,1.0,0.800000011920929,0.4193548262119293,1.0,0.032258063554763794,0,0.4940239191055298,0.0,0.0,0.0,0.0
14,different-sweep-254,61591,8,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.020402034744620323,190,0.9955313801765442,10,0.021554412320256233,13,-0.016352074220776558,13,1.0,1,1.0,0.800000011920929,0.84375,1.0,0.02521008625626564,0,0.4741035997867584,0.0,0.0,0.0,0.0
