,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
10,colorful-sweep-60,89214,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.016912680119276047,430,0.7674185037612915,0,0.017355050891637802,10,-0.02055143564939499,10,0.3125,1.0,0.3125,1.0,0.06357960402965546,0.9939539432525635,0.12696678936481476,0,1.0,0.45983022451400757,0.9152155518531799,0.45983022451400757,1.0
11,generous-sweep-56,56678,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,9.494435460055684e-08,317,0.6360120177268982,13,3.4378082752227783,0,-0.03790628910064697,14,0.0625,0.8125,0.0625,1.0,0.04288702830672264,0.6234309673309326,0.033472802489995956,0,1.0,0.326171875,0.654296875,0.294921875,1.0
12,proud-sweep-57,85767,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017192674800753593,200,0.7103219032287598,9,0.01748797297477722,9,-0.02041851356625557,9,0.125,1.0,0.125,1.0,0.03870292752981186,0.9769843816757202,0.0762050673365593,0,1.0,0.33657756447792053,0.8645198345184326,0.32281291484832764,1.0
13,vibrant-sweep-55,94540,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,6.034714949976205e-09,437,0.6462563276290894,14,3.3427999019622803,0,-0.03728315606713295,6,0.1875,0.625,0.1875,1.0,0.03974895551800728,0.6182008385658264,0.033472802489995956,0,1.0,0.31640625,0.623046875,0.283203125,1.0
14,sweet-sweep-54,29731,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017384737730026245,250,0.7173440456390381,14,0.017393510788679123,11,-0.020512975752353668,11,0.1875,1.0,0.1875,1.0,0.051255226135253906,0.8525104522705078,0.05753137916326523,0,1.0,0.396484375,0.892578125,0.38671875,1.0
15,feasible-sweep-52,92410,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.018968366086483,355,0.7605559825897217,10,0.020179251208901405,8,-0.017727235332131386,8,0.125,0.9375,0.125,1.0,0.055373214185237885,0.8441421985626221,0.050209201872348785,0,1.0,0.40697282552719116,0.7890625,0.37764519453048706,1.0
16,amber-sweep-53,25004,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.019365236163139343,382,0.7066816687583923,17,0.023750286549329758,2,-0.014156200923025608,2,0.25,1.0,0.25,1.0,0.05543933063745499,0.7269874215126038,0.04184100404381752,0,1.0,0.349609375,0.6691990494728088,0.3125,1.0
17,young-sweep-50,75695,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.019099686294794083,306,0.7432666420936584,8,0.018825583159923553,13,-0.019080903381109238,13,0.125,1.0,0.125,1.0,0.05753137916326523,0.8064852952957153,0.04393305629491806,0,1.0,0.39097869396209717,0.732421875,0.333984375,1.0
18,blooming-sweep-46,20545,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01911240443587303,327,0.7236138582229614,7,0.021757811307907104,13,-0.016148675233125687,13,0.25,1.0,0.25,1.0,0.048117153346538544,0.895397424697876,0.03669438511133194,0,1.0,0.3269100785255432,0.74609375,0.307317316532135,1.0
19,magic-sweep-47,44160,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.019731462001800537,233,0.7424078583717346,7,0.02031785622239113,7,-0.017588630318641663,7,0.375,1.0,0.375,1.0,0.04707112908363342,0.8096234202384949,0.03765690326690674,0,1.0,0.32421875,0.64453125,0.30078125,1.0
