,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
0,bumbling-sweep-4,86314,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,128,7,0.03823437541723251,209,0.9923851490020752,0,0.03932147100567818,5,0.0014149835333228111,5,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0
1,faithful-sweep-3,41348,8,300,0.002,False,256,128,xlstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,128,7,0.03582856431603432,259,0.9924002885818481,2,0.03662048652768135,2,-0.001286000944674015,2,1.0,0,1.0,1.0,0.8828125,1,0,0,0,0,1.0,0,0,0,0,0
2,sandy-sweep-3,89922,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,128,7,0.034919481724500656,429,0.9923774600028992,23,0.03680254891514778,15,-0.0011039357632398605,15,1.0,0,1.0,1.0,1.0,1,0,0,0,0,1.0,0,0,0,0,0
3,resilient-sweep-3,16023,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,128,7,0.037907496094703674,339,0.9924002885818481,0,0.03910673037171364,6,0.0012002438306808472,6,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0
