,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
12,earthy-sweep-101,1913,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01876356080174446,312,0.6090937852859497,0,0.019034989178180695,13,-0.018871497362852097,13,0.3125000298023224,0,1.0,0.3125000298023224,1.0,0.27106165885925293,0,1.0,0.019648972898721695,0,1.0,0.8150973916053772,0,1.0,0.8150973916053772,1.0
13,peachy-sweep-100,68338,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.019675705581903458,334,0.6974707841873169,8,0.019893743097782135,15,-0.018012743443250656,15,0.25,0,0.949999988079071,0.25,1.0,0.1303815245628357,0,0.958167314529419,0.014940239489078522,0,1.0,0.5028758645057678,0,0.912109375,0.4485057294368744,1.0
14,gallant-sweep-99,1590,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01866571605205536,295,0.5820844173431396,1,0.01927809789776802,13,-0.01862838864326477,13,0.25,0,1.0,0.25,1.0,0.26137441396713257,0,0.9916643500328064,0.029563887044787407,0,1.0,0.7398538589477539,0,0.9844951629638672,0.7378047704696655,1.0
15,ancient-sweep-98,73165,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.022473976016044617,87,0.6830237507820129,12,0.02606978639960289,11,-0.011836701072752476,11,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.18636435270309448,0,0.9926224946975708,0.01596582680940628,0,1.0,0.5390625,0,0.88671875,0.482421875,1.0
16,whole-sweep-97,79581,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01868891529738903,327,0.7519303560256958,17,0.018960801884531975,14,-0.018945684656500816,14,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.2689243257045746,0,1.0,0.01593625545501709,0,1.0,0.552734375,0,0.96484375,0.544921875,1.0
17,lunar-sweep-96,89731,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01856096088886261,276,0.6780307292938232,17,0.019950497895479202,19,-0.01795598678290844,19,0.42500001192092896,0,1.0,0.375,1.0,0.21350878477096558,0,1.0,0.01789730414748192,0,0.9990040063858032,0.7729864120483398,0,1.0,0.7729864120483398,1.0
18,hopeful-sweep-95,23897,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01866084337234497,425,0.6908286809921265,15,0.019113341346383095,15,-0.018793145194649696,15,0.6666666865348816,0,1.0,0.6666666865348816,1.0,0.20418326556682587,0,0.9959427118301392,0.01806037873029709,0,1.0,0.6484375,0,1.0,0.6263689398765564,1.0
19,jumping-sweep-94,98466,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.019558098167181015,384,0.7147677540779114,20,0.02026829496026039,20,-0.0176381915807724,20,0.25,0,0.949999988079071,0.25,1.0,0.23557445406913757,0,0.958167314529419,0.014940239489078522,0,1.0,0.6771191954612732,0,0.9453125,0.5625,1.0
20,rural-sweep-93,86918,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01880321465432644,363,0.7421419620513916,19,0.018952568992972374,17,-0.018953919410705566,17,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.25099602341651917,0,1.0,0.02479814738035202,0,1.0,0.5366994142532349,0,1.0,0.5366994142532349,1.0
21,swift-sweep-92,927,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018728068098425865,389,0.9632402062416077,22,0.01889147236943245,19,-0.019015014171600342,19,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.26992031931877136,0,1.0,0.01595219224691391,0,1.0,0.49965721368789673,0,1.0,0.4933423399925232,1.0
