,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
10,rosy-sweep-21,982,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01954338140785694,201,0.995834231376648,19,0.01991463638842106,19,-0.017991850152611732,19,1.0,0,1,1.0,0.75,0.0892857164144516,0,1.0,0.11450381577014923,0,0.5481171607971191,0,0,0,0,0
11,graceful-sweep-20,42,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02042766474187374,279,0.994003176689148,52,0.022936474531888962,30,-0.01497001200914383,30,1.0,0,1,1.0,0.75,0.1696428656578064,0,1.0,0.1190476268529892,0,0.6778242588043213,0,0,0,0,0
12,olive-sweep-19,5748,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.03574434667825699,22,0.9899290204048157,3,0.040017228573560715,3,0.0021107420325279236,3,1.0,0,1,1.0,0.75,0.30000001192092896,0,1.0,0.13333334028720856,0,0.38912132382392883,0,0,0,0,0
13,comic-sweep-18,42,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01788276806473732,462,0.996108889579773,176,0.017804782837629318,197,-0.020101703703403473,197,1.0,0,1,1.0,1.0,0.37037038803100586,0,1.0,0.08536584675312042,0,0.34309622645378113,0,0,0,0,0
14,azure-sweep-17,982,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02285006456077099,165,0.9939574003219604,5,0.023675063624978065,12,-0.014231421984732151,12,1.0,0,1,1.0,0.75,0.1428571492433548,0,1.0,0.1265822798013687,0,0.6527196764945984,0,0,0,0,0
15,expert-sweep-16,42,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.017826134338974953,452,0.996108889579773,176,0.017804782837629318,197,-0.020101703703403473,197,1.0,0,1,1.0,1.0,0.37037038803100586,0,1.0,0.08536584675312042,0,0.34309622645378113,0,0,0,0,0
16,firm-sweep-15,42,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.020427662879228592,279,0.994003176689148,52,0.022936474531888962,30,-0.01497001200914383,30,1.0,0,1,1.0,0.75,0.1696428656578064,0,1.0,0.1190476268529892,0,0.6778242588043213,0,0,0,0,0
17,restful-sweep-14,64,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.023186320438981056,117,0.992996096611023,16,0.02669718489050865,8,-0.011209303513169289,8,1.0,0,1,1.0,0.75,0.1666666716337204,0,1.0,0.1875,0,0.6527196764945984,0,0,0,0,0
18,skilled-sweep-13,982,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.021342435851693153,206,0.990981936454773,19,0.028349144384264946,17,-0.009557342156767845,17,1.0,0,1,1.0,0.75,0.1428571492433548,0,1.0,0.14035087823867798,0,0.6276150345802307,0,0,0,0,0
19,stellar-sweep-12,64,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.06021087244153023,15,0.9892881512641907,1,0.06256527453660965,2,0.024658789858222008,2,0.3333333432674408,0,1,0.3333333432674408,0.75,0.06410256773233414,0,1.0,0.19230768084526062,0,0.4142259359359741,0,0,0,0,0
