,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
0,golden-sweep-8,98694,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,415,0.5134813189506531,0,0.0,123,-0.03790648654103279,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
1,northern-sweep-7,92506,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,394,0.505836546421051,0,0.0,122,-0.03790648654103279,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
2,still-sweep-6,11831,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,400,0.505836546421051,0,0.0,117,-0.03790648654103279,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
3,wandering-sweep-5,58491,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,410,0.5135270953178406,1,0.0,115,-0.03790648654103279,99,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
4,playful-sweep-3,54674,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,406,0.5058823823928833,15,0.0,115,-0.03790648654103279,99,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
5,crisp-sweep-2,91738,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,425,0.505836546421051,1,0.0,125,-0.03790648654103279,99,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
6,generous-sweep-2,5328,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017289238050580025,248,0.9961546659469604,16,0.01728939637541771,49,-0.020617090165615082,49,1.0,1,1.0,1.0,0.10596026480197906,1.0,0.12328767031431198,0,1.0,1,1,1,1
