,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
0,fallen-sweep-20,66197,8,300,0.002,False,256,128,linear,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,5.119994057167787e-06,169,0.5096971988677979,1,5.117445653013419e-06,33,-0.037901367992162704,33,0.20000000298023224,1,0.20000000298023224,1.0,0.2749004065990448,1.0,0.01593625545501709,0,1.0,1,1,1,1
1,avid-sweep-19,83665,8,300,0.002,False,256,128,lstm,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.018822910264134407,212,0.9961393475532532,26,0.01888556033372879,155,-0.019020926207304,155,1.0,1,1.0,1.0,0.27272728085517883,1.0,0.028169013559818268,0,0.8167330622673035,1,1,1,1
2,hardy-sweep-18,48325,8,300,0.002,False,256,128,lstm,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01881314255297184,455,0.9961393475532532,25,0.018887003883719444,182,-0.019019482657313347,182,1.0,1,1.0,1.0,0.31137725710868835,1.0,0.02259887009859085,0,0.9442231059074402,1,1,1,1
3,eager-sweep-17,58282,8,300,0.002,False,256,128,linear,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,7.1640193777255945e-12,484,0.5134058594703674,44,1.4328038755451189e-11,173,-0.03790648654103279,110,0.20000000298023224,1,0.20000000298023224,1.0,0.2749004065990448,1.0,0.01593625545501709,0,1.0,1,1,1,1
4,lucky-sweep-16,8556,8,300,0.002,False,256,128,lstm,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01881714165210724,454,0.9961393475532532,22,0.018885938450694084,169,-0.019020548090338707,169,1.0,1,1.0,1.0,0.34574466943740845,1.0,0.0476190522313118,0,1.0,1,1,1,1
5,fragrant-sweep-15,91686,8,300,0.002,False,256,128,mamba,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.018890589475631714,123,0.9961393475532532,18,0.018893692642450333,23,-0.01901279389858246,23,1.0,1,1.0,1.0,0.3145161271095276,1.0,0.032258063554763794,0,1.0,1,1,1,1
6,daily-sweep-14,60493,8,300,0.002,False,256,128,linear,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,7.1640193777255945e-12,482,0.5097275972366333,3,0.0,194,-0.03790648654103279,109,0.20000000298023224,1,0.20000000298023224,1.0,0.2749004065990448,1.0,0.01593625545501709,0,1.0,1,1,1,1
7,electric-sweep-25,99283,8,300,0.002,False,256,128,linear,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,7.1640193777255945e-12,442,0.5134666562080383,24,7.1640193777255945e-12,165,-0.03790648654103279,108,0.20000000298023224,1,0.20000000298023224,1.0,0.2749004065990448,1.0,0.01593625545501709,0,1.0,1,1,1,1
8,dauntless-sweep-24,82017,8,300,0.002,False,256,128,transformer,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01990295574069023,391,0.9961089491844177,8,0.020011305809020996,55,-0.017895180732011795,55,1.0,1,1.0,0.800000011920929,0.6811594367027283,1.0,0.025641027837991714,0,0.4900398552417755,0,0,0,0
9,worthy-sweep-22,70459,8,300,0.002,False,256,128,linear,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,2.1492058133176783e-11,470,0.509636402130127,127,3.582009688862797e-11,189,-0.03790648654103279,107,0.20000000298023224,1,0.20000000298023224,1.0,0.2749004065990448,1.0,0.01593625545501709,0,1.0,1,1,1,1
10,revived-sweep-21,91166,8,300,0.002,False,256,128,linear,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,5.7312155021804756e-11,495,0.5135882496833801,78,8.596823253270713e-11,181,-0.03790648654103279,107,0.20000000298023224,1,0.20000000298023224,1.0,0.2749004065990448,1.0,0.01593625545501709,0,1.0,1,1,1,1
11,lively-sweep-20,53051,8,300,0.002,False,256,128,lstm,10,5,1024,5,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.018780363723635674,313,0.9961393475532532,43,0.01888810284435749,109,-0.0190183836966753,109,1.0,1,1.0,1.0,0.5,1.0,0.17391304671764374,0,0.3346613645553589,1,1,1,1
