,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
35,worldly-sweep-13,99655,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.1775938719511032,418,0.8656143546104431,0,0.27103090286254883,0,0.23312440514564514,0,0.6119402647018433,1.0,0.6119402647018433,1.0,0.5913043022155762,0.875,0,0,1.0,1,1,1,1
36,cosmic-sweep-5,95148,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,5.864073115979807e-11,37,0.520997941493988,0,1.0477049089407942e-10,1,-0.03790648654103279,1,0.5,1.0,0.5,1.0,0.5,0.0,0,0,1.0,1,0,0,1
37,amber-sweep-7,50122,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,3.711372528747425e-11,19,0.5193108916282654,0,4.086022076243978e-10,1,-0.03790648654103279,1,0.5,1.0,0.5,1.0,0.5,0.0,0,0,1.0,1,0,0,1
38,easy-sweep-6,80434,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.19922253489494324,400,0.8690418601036072,0,0.27110975980758667,0,0.23320327699184418,0,1.0,1.0,1.0,0.703125,0.6666666865348816,0.4545454680919647,0,0,0.8828125,1,1,1,1
39,crisp-sweep-8,79894,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0,18,0.5076301097869873,0,1.5740465875158094e-10,1,-0.03790648654103279,1,0.5,1.0,0.5,1.0,0.5,0.0,0,0,1.0,1,0,0,1
40,major-sweep-4,77893,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.1899762749671936,104,0.8672939538955688,0,0.27952468395233154,0,0.24161821603775024,0,0.6344085931777954,1.0,0.6344085931777954,0.9921875,0.6100000143051147,0.6551724076271057,0,0,0.984375,1,1,1,1
41,earnest-sweep-9,70723,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.20048730075359344,420,0.8675826787948608,0,0.2820776104927063,0,0.244171142578125,0,0.800000011920929,1.0,0.800000011920929,0.9921875,0.6464646458625793,0.8157894611358643,0,0,0.9921875,1,1,1,1
42,revived-sweep-3,79757,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.19867873191833496,466,0.8641248345375061,0,0.2857639193534851,0,0.247857466340065,0,0.5882353186607361,1.0,0.5882353186607361,1.0,0.6122449040412903,0.8421052694320679,0,0,1.0,1,1,1,1
43,hearty-sweep-1,9285,8,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.16119533777236938,359,0.8658271431922913,0,0.28087878227233887,0,0.24297231435775757,0,0.6060606241226196,1.0,0.6060606241226196,1.0,0.5698924660682678,0.5423728823661804,0,0,1.0,1,1,1,1
44,fragrant-sweep-2,46095,8,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,2.0023954716563708e-11,32,0.514849841594696,0,2.389061448671015e-10,1,-0.03790648654103279,1,0.5,1.0,0.5,1.0,0.5,0.0,0,0,1.0,1,0,0,1
